	Quality	ID1	ID2	String1	String2
1479	1	1414523	1414461	Roslyn shares gained cents close yesterday Nasdaq trading	dealings shares Roslyn were cents percent
1480	1	789691	789665	have been defence official said Thursday	have been said defence official speaking condition anonymity
1481	1	1463213	1463171	American has laid Missouri employees Dec. Driskill	October American has laid flight attendants George Price union spokesman
1482	1	1777875	1777966	met Lady Mary home yesterday thank donation	met Lady Mary time home Sydney yesterday thank person donation
1483	0	440568	440402	Francisco	Acting Francisco
1484	1	850724	850750	value total securities Corel	securities value deal is Corel
1485	1	1991823	1992132	say am being forced exile world superpower said	am being forced exile world superpower Taylor said address videotaped home
1486	1	1349747	1349843	Goss said George Tenet has provided committee volumes documents intelligence has been made House members	noted Tenet has provided committee volumes documents intelligence has been made House members
1487	1	844421	844679	U.N. troops are Congo protect U.N. installations personnel fire self defense have been stem violence	troops is protect U.N. installations personnel fire self defense have been stem violence
1488	0	1091236	1091318	bond US30YT=RR slid yield percent percent	bond US30YT=RR jumped taking yield percent percent
1489	1	58540	58567	markets grabbed gains Monday morning earnings season begins slow indicators take spotlight	futures pointed start trading session week Monday earnings season slows indicators take spotlight
1490	0	2561138	2561215	service features option provide access applications	offers option businesses have access servers data applications
1491	1	2728899	2728954	Shares Smithfield rose percent company said expected transaction boost earnings	Smithfield shares rose per cent yesterday company said expected transaction boost earnings
1492	0	2856384	2856570	volume was shares traded Tuesday	volume was shares traded Stock Exchange Monday
1493	1	1819120	1819048	Rod Eddington is meet unions Monday afternoon	Eddington is meet unions Monday
1494	1	2903876	2904035	had said meeting planned urge officials move adopt currency system	has said plans urge officials G20 meeting move adopt currency system
1495	1	258973	259078	Claritin decline Schering Plough products are drugs used treat hepatitis C ribavirin interferon medicine called Peg Intron	Claritin decline Schering Plough products are ribavirin interferon medicine called Peg Intron drugs used treat hepatitis C
1496	1	2728920	2728978	Shares Smithfield closed percent Stock Exchange	Shares Smithfield rose yesterday close rise per cent Stock Exchange
1497	1	2240384	2240134	planned Monday announce effort union presidents	plans announce effort tomorrow Cincinnati union presidents
1498	1	1238164	1238199	TSMC accused Syndia trying interfere customer relationships	TSMC feels Syndia actions are designed interfere TSMC customer relationships company said
1499	1	1660173	1660193	risk are suppressed medications diseases cancer diabetes AIDS	risk are systems illness medicines
1500	1	781439	781461	Xerox paid fine year settle SEC charges	Xerox paid penalty settle SEC accusations
1501	1	452914	452858	chain Nordstrom Inc. nyse people jumped percent	chain Nordstrom Inc. JWN.N jumped percent
1502	1	274406	273999	figure 've destroyed Al Qaeda operators Al Qaeda 's Mr. Bush said	've destroyed al Qaeda operators al Qaeda 's
1503	1	2188367	2188397	knees were days bears scars legs ankles	Grieson said knees were days has scars legs incident
1504	1	1642169	1642368	Governing Council move was scrap holidays honoring Saddam party create holiday marking day downfall	decisions were scrap holidays honoring Saddam Baath Party create holiday marking day downfall
1505	1	1294892	1294914	Al Qaeda terror network led Osama bin Laden blamed attacks has been linked cases	Al Qaida terror network led bin Laden blamed attacks United States has been linked cases
1506	1	1472090	1472197	praised work Rhodes Trust saying was Rhodes scholar Oxford interested politics	Blair praised work Rhodes Trust saying was Rhodes Scholar met Oxford interested politics
1507	1	1409801	1409904	Turki Nasser al Dandani operator Al Qaeda suspect Riyadh bombings remains	Turki Nasser al Dandani operative Osama bin Laden terror network suspect Riyadh bombings remains
1508	1	3007381	3007207	have done is attempt do end run Constitution said	church lawyer Shirley Phelps Roper was have done is attempt do end run constitution said
1509	0	320332	320001	were number signals 's person 's Gehman said	turning NIMA offer Gehman said were number signals
1510	0	2537779	2537667	H. Carl McCall co-chairman exchange committee governance resigned Thursday saying Reed start slate	Reed arrived day H. Carl McCall co-chairman exchange committee governance resigned saying Reed have slate make changes
1511	1	3102535	3102405	hugged lawyers assistants said Thank	Moments hugged defense lawyers saying Thank
1512	1	2055323	2055336	department sent samples state health laboratory	Water samples are being sent state health department analysis
1513	1	2653994	2653952	Pat Anderson attorney representing parents Schindler declined comment	Pat Anderson lawyer representing Schindlers declined comment filing
1514	1	1091916	1092088	company has agreed terms purchase paper division group Buhrmann paper distributor Europe	company has reached agreement terms buying paper division group Buhrmann paper distributor Europe
1515	0	2063773	2063818	power cut New York left people electricity hours	outage resurrected memories power blackouts left people electricity hours
1516	1	2644075	2644106	Gelinas says have been re-evaluated	Ms. Gelinas said per cent have been re-evaluated
1517	1	583607	583806	Idaho	is hybrid
1518	1	417157	417101	is exacerbate divisions Washington Europe have abated end war Iraq	is exacerbate divisions Washington Europe emerged war Iraq
1519	1	938680	939039	Resigning Brendsel was Vaughn Clarke company	Leland Brendsel Vaughn Clarke company resigned
1520	1	2398836	2398855	majority trades be priced cents contract participation incentive schemes	Eurex said majority trades Eurex US be priced cents contract participation incentive schemes
1521	0	3018437	3018453	Curt Anderson Justice Department Washington D.C. contributed story	Jay Reeves Birmingham Ala. contributed story
1522	1	452852	452908	Hewlett Packard Co. HPQ.N computer maker rose cents percent	Hewlett Packard Co. nyse people computer maker rose cents percent
1523	0	2565305	2565176	urged patience Americans service is intended block percent telemarketing calls	service was intended block percent telemarketer calls
1524	1	2461332	2461355	Everyone has cell phone had one Huang said	have cell phone everybody has wishes had one
1525	1	238193	238218	Taher acting attorney advice became member group Yemeni- Americans enter plea agreement government case	Taher acting attorney advice became member enter plea agreement government
1526	0	2583299	2583319	're Gephardt get lion share union support	get thirds 're going have lion share union support
1527	1	1487866	1487826	accusation misappropriated money Jennifer Lopez is Medina said statement	response Medina issued statement accusation misappropriated money Jennifer Lopez is
1528	0	1077097	1076865	Jan. year Shawanda Denise McCalister was was found apartment neighborhood	Jan. Nikia Shanell Kilpatrick was was found apartment
1529	0	1042396	1042500	analysis subset data companies plan discuss results regulators determine proceed	companies plan analysis subset data discuss results agencies
1530	1	452845	452902	Standard Poor .SPX gained points percent	Nasdaq Composite Index <. IXIC rose points percent
1531	0	68066	68260	case is Illinois Telemarketing Associates	case decided Monday centered Illinois fund raiser Telemarketing Associates
1532	1	2046154	2046139	are being held immigration violations incident is investigated	men are being held investigation immigration violations
1533	1	2205796	2205913	Rendezvous has been TIBCO mark years is products said George Ahn marketing officer Tibco	Tibco marketing officer George
