	Quality	ID1	ID2	String1	String2
962	0	3042240	3042279	rats researchers,consumed had found,tomato powder risk death control rats	Rats diet,had allowing,risk death control rats diet restriction
963	1	1390306	1390412	Abraham,is touch said,concern	impact shortages Spencer Abraham,touch warned,yesterday
964	1	673713	673486	,unveil tuned,version operating system storage devices	,unveiled is tuned,update operating system storage devices
965	1	3427259	3427317	Lionel Tate,was charged,murder death Tiffany Eunick	Tate,was charged beating,Tiffany Eunick death July
966	1	3084554	3084612	Sales quarter,beat rising,expectations year euros	Sales,rose beating,year expectations
967	0	1990238	1990281	schools,receive,money	,applies get,schools money
968	1	315647	315778	appeal MTA court base fare,is be rolled,	appeal MTA base fare,is change,
969	1	1230161	1230113	years Mallard,prepares,trial charges murder evidence	Chante Jawaon Mallard,is charged tampering,murder evidence
970	1	1929473	1929176	Nairobi Kenya Peter Karanja provost Cathedral,said is alienating,U.S. Episcopal Church Anglican Communion	Episcopal Church Peter Karanja provost Cathedral Nairobi,is alienating said,Anglican Communion
971	1	1737570	1737431	backers,say have collected approaching needed force,signatures election	proponents,say have turned,number signatures
972	0	2112991	2113005	book Fair Balanced,called Tell hits,Lies Lying Liars Right stores weekend	Fox,was seeking halt Tell,injunction distribution Lies Liars Look Right
973	1	2706240	2706190	Selenski,had spent,years prison conviction	Selenski,had served,years prison bank robbery
974	1	3428298	3428362	Robert Walsh,remained,condition Friday Hospital campus	Walsh,was,condition Hospital night
975	1	668141	667980	decision,was undertaken,steps deregulation Bush administration	decision,is made,actions Bush administration
976	1	1995509	1995537	Archbishop Tutu,does make said,difference orientation centre Soweto	orientation Tutu,does make told,difference Reuters Television South Africa Soweto township
977	0	1268732	1268445	a.m. EDT GMT euro,was,dollar percent day	Swiss franc dollar,was,francs percent day
978	1	2523564	2523358	Guru microcontroller,serves called,functions hardware monitoring overclocking management update feature Black Box	µ Guru microcontroller,serves called,functions hardware monitoring overclocking management BIOS update feature Black Box
979	1	2775381	2775426	portfolio Sony,gives download experience,subscribers variety services ability images ring tones music videos	portfolio Sony Music products services,enable offer download,carriers subscribers ability images ring tones music videos entertainment services
980	1	2302811	2302908	,said were investigating confirm was cited,police suspect year Bitdefender	,said were investigating say was,police suspect Ciobanu
981	0	2562000	2561942	,had reported,profit cents share period	,had reported,profit break basis period
982	0	2613347	2613435	life expectancy boys,born was,years	report life expectancy,has increased,years
983	1	2079200	2079131	spreads,tightened labored get,trading Friday Wall Street feet power outage North America	U.S. stocks,rose regrouped,volume Friday Wall Street power outage North America
984	1	654098	654044	Big Blue,says calls has reached,SEC action fact investigation conclusions matter	SEC,advised is has reached,IBM fact investigation conclusions matter
985	1	3261219	3261244	,were held,Section Terrorism Act suspicion involvement commission preparation instigation acts terrorism	Badat Scotland Yard,was arrested confirmed,section Terrorism Act suspicion involvement commission preparation instigation acts terrorism
986	1	2019822	2020185	Saturday computer,infected is expected start flooding,MSBlast Microsoft service connection requests	computer,Starting infected start flooding,Aug. MBlast Microsoft service connection requests
987	0	2158257	2158016	Patrick Mahoney director Christian Defense Coalition,see protect crush said,Amendment liberty	Rev. Patrick J. Mahoney director Christian Defense Coalition,put said,call
988	1	421947	422075	Court Florida Appeal proceedings,were tainted representing,misconduct lawyers class	Florida Court Appeal,said were tainted,Wednesday proceedings misconduct attorneys class
989	0	859210	859163	,contributed,story	Jeff Goldberg,contributed,story
990	1	818091	817811	company,said issue releases,guidance year month Q2 results	company,said renew announces,guidance quarter results mid-July
991	1	2396793	2396890	addition committee spending labour market,noted is firming has been weakening,	evidence,accumulated confirms is firming has been weakening,intermeeting period spending labor market
992	1	1622561	1622311	Nigeria oil producers,are lessen,U.S. plans dependence suppliers energy security	Nigeria producers,are lessen,Texas oilman plans dependence suppliers energy security
993	0	125383	125421	Appeals AP,had kept said,death row anyone U.S.	Isaacs,had been,death row anyone nation
994	1	577957	577843	millions women,quit have said continue prescribe,Soltes supplements relief life symptoms	,quit have said is continue prescribing,millions women Soltes supplements relief life symptoms
995	0	2454231	2454058	governments transportation network region,remained shut were was slowed,aftermath Hurricane Isabel schools	aftermath Hurricane Isabel governments,remained,schools businesses
996	1	142709	142846	Ursel Reisen,confirmed operated gave say were,coach details passengers ages	Ursel Reisen,confirmed had been operating declined give say were,coach details passengers ages
997	0	1906323	1906085	,is has won picking endorsed,candidate labor endorsements union Tuesday United Steelworkers America	,is has won picking,candidate labor endorsements 11th Tuesday
998	1	1257760	1257788	judge,refused postpone,trial date Sept.	Obus,denied postpone,defense motion trial date
999	0	392738	392798	quarter,saw,profit cents revenue	Analysts Thomson First Call,expected says,earnings cents share revenue
1000	1	3223910	3223849	proposal Slocan shareholders,get,Canfor shares share	plan arrangement Slocan shareholders,receive own,Canfor shares Slocan share
1001	0	2841017	2841005	BellSouth,added,net customers quarter	BellSouth,added reach,DSL customers quarter total m subscribers
1002	1	1000821	1000957	day Wilkie Howard,resigned said possessed causing,address Iraq weapons death destruction mammoth scale	address March Mr Howard,declared had causing,Iraq weapons death destruction mammoth scale
1003	1	1580638	1580663	,stand think gave,percent intelligence services information time	Blair,stand think gave said,percent intelligence services information time
1004	0	2306149	2305958	.DJI,slipped,points percent	industrial average,eased scoring,points percent sessions
1005	0	1919740	1919926	Parrish,do know 'm talking end being follow said,person someone time rules	Parrish,do know 'm talking end being said,person someone
1006	1	3413305	3413321	Monday Grant Thornton SpA,repeated was,statements victim action	Grant Thornton,claims was,victim fraud
1007	0	1657872	1657996	winner Logie year Goodrem,went feeling,specialist Monday	,went feeling,specialist tests Monday
1008	1	2980753	2980614	prosecutors,were studied have testified yielded,fingerprints DNA traces evidence anything	,were studied has been have yielded,fingerprints DNA traces evidence testimony tests
1009	0	137017	136883	Cambone,said found,U.S forces tractor trailer April checkpoint city Mosul Iraq	forces checkpoint Mosul Iraq,seized,trailer April
1010	0	1300475	1300604	Sony Ericsson,said shut increase,center Munich Germany profitability	Sony Ericsson,said plans close,R&D site Munich Germany handsets
1011	1	672171	672222	shareholders,receive,share PeopleSoft J.D. Edwards	Shareholders,get,PeopleSoft share trading prices
1012	1	274160	274343	failure Graham,act contributed continues put said,September 11th failure today Americans circumstance	failure,act contributed continues put,September today
1013	1	1809428	1809439	Intel C++ Compiler Platform Builder Microsoft .NET,is intended,list price use	Intel C++ Compiler Platform Builder Microsoft Windows CE,,
1014	1	1674771	1674720	,were said,board member Douglas Osheroff decisions	Douglas Osheroff Stanford physicist,said were,decisions
1015	1	2570300	2570358	,learned was caused,incident Concorde boom	,found had been caused,incident Concorde boom
1016	1	1528193	1528083	Zulifquar Ali worshiper,wounded said targeted,shrapnel attackers mosque guards	Witness Zulfiqar,,
1017	1	960580	960694	,said needs be corrected is cleared fly,problem fleet	,said needs be corrected flies,prob lem fleet
1018	0	758457	758501	Doctors,face performing,fines years prison step procedure	Physicians,perform face,procedure years prison bill
1019	1	2748287	2748550	McConnell,think 's going be is win said,vote grant proposal	Sen,think 's going be win said,vote grant proposal
1020	1	667083	666922	Barbara Comstock,make finding protect said,apologies way public attack	Barbara Comstock press secretary Ashcroft,make finding protect said,apologies way public attacks
1021	1	264662	264632	March indices market Nasdaq,were hitting has climbed,levels lows October per cent	March markets indexes Nasdaq,were hitting has climbed,levels lows October percent
1022	1	2046156	2046137	men police,were released using seen said,passports airport evening	men sources,had were seen said,passports airport evening
1023	1	2854798	2854832	,'ve put improving have,lot effort energy patching progress	,have put said,lot energy patching
1024	1	232420	232708	Rebels,sought consolidate killed,grip town Tuesday week fighting people	Rebels,consolidated identified,grip town Tuesday residents week fighting
1025	0	1276799	1276920	,was debating granting wage,time Congress resolution President authority war	days House Senate,endorsed granting go,resolution president authority war
1026	1	2046138	2046157	arrests men sources,told paid be smuggled said,investigators Blaine Wash Canada month	arrests men,told paid be smuggled,investigators United States Canada month
